date,product,customer_segment,price,competitor_price,quantity_sold,unit_cost,inventory_level,days_since_promotion,competitor_promotion,month,quarter,day_of_week,revenue,cost,profit,margin_percent,price_diff_competitor,price_tier,year,week_of_year,day_of_year,is_academic_start,is_summer_slowdown,is_year_end,is_quarter_end,season,inventory_pct,inventory_status,high_inventory_flag,price_inventory_pressure,price_vs_product_norm,overpriced_overstocked,price_ma_7d,price_ma_30d,price_momentum,qty_ma_7d,qty_ma_30d,demand_trend,product_encoded,segment_encoded,season_encoded,profit_per_unit,margin_pct
2023-12-06,Centrifuge,Academic,12455.28,13627.31,61,4560.0,53,171,0,12,4,2,759772.0800000001,278160.0,481612.0800000001,63.39,-1172.0299999999988,Medium,2023,49,340,0,0,1,1,Winter,26.6,Medium,0,33.131044800000005,0.038986719484163074,0,12260.295714285714,12344.538666666667,0.9,107.57142857142857,119.3,-11.728571428571428,0,0,3,7895.28,63.39
2023-12-06,Centrifuge,Pharma,11552.0,11148.71,184,4560.0,42,110,0,12,4,2,2125568.0,839040.0,1286528.0,60.53,403.2900000000009,Medium,2023,49,340,0,0,1,1,Winter,21.1,Low,0,24.37472,-0.03636252388697394,0,11994.285714285714,12271.54,-5.86,114.57142857142857,120.73333333333333,-6.161904761904765,0,3,3,6992.0,60.53
2023-12-07,Centrifuge,Academic,12259.75,12404.15,64,4560.0,35,42,0,12,4,3,784624.0,291840.0,492784.0,62.81,-144.39999999999964,Medium,2023,49,341,0,0,1,1,Winter,17.6,Low,0,21.577160000000003,0.02267612082554287,0,12217.292857142855,12276.254000000003,-0.13,101.85714285714286,118.26666666666667,-16.409523809523805,0,0,3,7699.75,62.81
2023-12-08,Centrifuge,Academic,11493.66,10732.74,86,4560.0,187,125,0,12,4,4,988454.76,392160.0,596294.76,60.33,760.9200000000001,Medium,2023,49,342,0,0,1,1,Winter,94.0,Very_High,1,108.040404,-0.04122909334303645,0,12197.412857142857,12253.429666666667,-6.2,102.14285714285714,118.16666666666667,-16.023809523809533,0,0,3,6933.66,60.33
2023-12-09,Centrifuge,Academic,12858.62,13573.95,60,4560.0,12,93,0,12,4,5,771517.2000000001,273600.0,497917.20000000007,64.54,-715.3299999999999,High,2023,49,343,0,0,1,1,Winter,6.0,Low,0,7.715172000000001,0.07263228212400276,0,12144.471428571427,12292.813666666665,4.6,94.0,116.3,-22.299999999999997,0,0,3,8298.62,64.54
2023-12-11,Centrifuge,Academic,11948.95,10959.52,79,4560.0,87,75,0,12,4,0,943967.05,360240.0,583727.05,61.84,989.4300000000003,Medium,2023,50,345,0,0,1,1,Winter,43.7,Medium,0,52.21691150000001,-0.003249998251320686,0,12027.51285714286,12319.606,-3.01,88.42857142857143,114.06666666666666,-25.638095238095232,0,0,3,7388.95,61.84
2023-12-11,Centrifuge,Government,13248.79,14090.81,90,4560.0,97,153,0,12,4,0,1192391.1,410400.0,781991.1000000001,65.58,-842.0199999999986,High,2023,50,345,0,0,1,1,Winter,48.7,Medium,0,64.5216073,0.10517923798056608,0,12259.578571428572,12306.746333333334,7.65,89.14285714285714,114.76666666666667,-25.623809523809527,0,2,3,8688.79,65.58
2023-12-12,Centrifuge,Academic,12647.9,12677.15,78,4560.0,157,59,0,12,4,1,986536.2,355680.0,630856.2,63.95,-29.25,High,2023,50,346,0,0,1,1,Winter,78.9,Very_High,1,99.791931,0.05505457359158085,1,12287.095714285717,12386.618666666667,2.11,91.57142857142857,114.63333333333334,-23.06190476190477,0,0,3,8087.9,63.95
2023-12-13,Centrifuge,Pharma,11260.08,12270.0,174,4560.0,23,80,1,12,4,2,1959253.92,793440.0,1165813.92,59.5,-1009.9200000000001,Low,2023,50,347,0,0,1,1,Winter,11.6,Low,0,13.061692799999998,-0.0607137229890268,0,12245.392857142857,12344.810000000001,-8.79,90.14285714285714,117.76666666666667,-27.623809523809527,0,3,3,6700.08,59.5
2023-12-13,Centrifuge,Biotech,11400.45,11267.1,126,4560.0,76,79,0,12,4,2,1436456.7000000002,574560.0,861896.7000000002,60.0,133.35000000000036,Medium,2023,50,347,0,0,1,1,Winter,38.2,Medium,0,43.549719,-0.04900442654494904,0,12122.635714285716,12275.775666666665,-7.13,99.0,116.6,-17.599999999999994,0,1,3,6840.45,60.0
2023-12-13,Centrifuge,Academic,13318.02,12145.33,70,4560.0,39,178,0,12,4,2,932261.4,319200.0,613061.4,65.76,1172.6900000000005,High,2023,50,347,0,0,1,1,Winter,19.6,Low,0,26.103319200000005,0.11095422261277733,0,12383.25857142857,12322.146,8.08,96.71428571428571,114.36666666666666,-17.652380952380952,0,0,3,8758.02,65.76
2023-12-13,Centrifuge,Biotech,12170.81,12406.13,95,4560.0,138,25,0,12,4,2,1156226.95,433200.0,723026.95,62.53,-235.3199999999997,Medium,2023,50,347,0,0,1,1,Winter,69.3,High,0,84.34371329999999,0.015256979800136617,0,12285.0,12288.595333333333,-0.96,101.71428571428571,112.03333333333333,-10.319047619047623,0,1,3,7610.81,62.53
2023-12-14,Centrifuge,Pharma,12774.37,12918.97,160,4560.0,21,19,0,12,4,3,2043899.2,729600.0,1314299.2000000002,64.3,-144.59999999999854,High,2023,50,348,0,0,1,1,Winter,10.6,Low,0,13.5408322,0.06560436857115283,0,12402.917142857143,12311.105333333333,3.76,113.28571428571429,113.0,0.2857142857142918,0,3,3,8214.37,64.3
2023-12-14,Centrifuge,Biotech,10443.06,10222.21,154,4560.0,71,105,1,12,4,3,1608231.24,702240.0,905991.24,56.33,220.85000000000036,Low,2023,50,348,0,0,1,1,Winter,35.7,Medium,0,37.281724200000006,-0.12886738389050403,0,12002.098571428573,12238.848,-14.67,122.42857142857143,113.0,9.42857142857143,0,1,3,5883.06,56.33
2023-12-15,Centrifuge,Biotech,11436.04,11038.22,136,4560.0,70,106,0,12,4,4,1555301.4400000002,620160.0,935141.4400000002,60.13,397.8200000000015,Medium,2023,50,349,0,0,1,1,Winter,35.2,Medium,0,40.25486080000001,-0.04603560229158489,0,11828.975714285716,12239.723333333333,-6.57,130.71428571428572,113.16666666666667,17.54761904761905,0,1,3,6876.04,60.13
2023-12-16,Centrifuge,Biotech,10921.89,9988.33,105,4560.0,120,3,0,12,4,5,1146798.45,478800.0,667998.45,58.25,933.5599999999995,Low,2023,50,350,0,0,1,1,Winter,60.3,High,0,65.85899669999999,-0.08892464387256772,0,11780.66285714286,12147.23,-10.09,120.85714285714286,113.43333333333334,7.423809523809524,0,1,3,6361.89,58.25
2023-12-17,Centrifuge,Government,10358.99,9406.12,132,4560.0,62,117,0,12,4,6,1367386.68,601920.0,765466.6799999999,55.98,952.869999999999,Low,2023,50,351,0,0,1,1,Winter,31.2,Medium,0,32.3200488,-0.13588028231647545,0,11631.882857142857,12097.961000000001,-14.37,121.71428571428571,112.83333333333333,8.88095238095238,0,2,3,5798.99,55.98
2023-12-18,Centrifuge,Pharma,13358.48,14625.86,111,4560.0,58,40,0,12,4,0,1482791.28,506160.0,976631.28,65.86,-1267.380000000001,High,2023,51,352,0,0,1,1,Winter,29.1,Medium,0,38.8731768,0.11432928946557618,0,11637.662857142857,12155.501,9.9,127.57142857142857,111.86666666666666,15.70476190476191,0,3,3,8798.48,65.86
2023-12-19,Centrifuge,Biotech,11343.07,11183.02,137,4560.0,58,7,0,12,4,1,1554000.59,624720.0,929280.59,59.8,160.04999999999927,Low,2023,51,353,0,0,1,1,Winter,29.1,Medium,0,33.0083337,-0.05379091532432633,0,11519.414285714285,12103.409000000001,-6.28,133.57142857142858,114.7,18.87142857142858,0,1,3,6783.07,59.8
2023-12-20,Centrifuge,Academic,12070.27,13139.93,79,4560.0,137,16,0,12,4,2,953551.33,360240.0,593311.3300000001,62.22,-1069.6599999999999,Medium,2023,51,354,0,0,1,1,Winter,68.8,High,0,83.0434576,0.006870197264783195,0,11418.828571428572,12090.059,-0.16,122.0,114.13333333333334,7.86666666666666,0,0,3,7510.27,62.22
2023-12-20,Centrifuge,Government,10547.74,10624.94,115,4560.0,18,29,0,12,4,2,1212990.1,524400.0,688590.0999999999,56.77,-77.20000000000073,Low,2023,51,354,0,0,1,1,Winter,9.0,Low,0,9.492966,-0.12013525343694519,0,11433.782857142856,12091.484,-12.77,116.42857142857143,113.46666666666667,2.961904761904762,0,2,3,5987.74,56.77
2023-12-21,Centrifuge,Biotech,12843.86,11745.7,131,4560.0,2,12,0,12,4,3,1682545.66,597360.0,1085185.66,64.5,1098.1599999999999,High,2023,51,355,0,0,1,1,Winter,1.0,Low,0,1.284386,0.07140104171996636,0,11634.9,12072.368,6.39,115.71428571428571,112.56666666666666,3.1476190476190453,0,1,3,8283.86,64.5
2023-12-21,Centrifuge,Government,12989.51,12234.13,83,4560.0,169,31,0,12,4,3,1078129.33,378480.0,699649.3300000001,64.89,755.380000000001,High,2023,51,355,0,0,1,1,Winter,84.9,Very_High,1,110.28093990000002,0.08355078188581314,1,11930.274285714288,12054.872666666668,7.75,112.57142857142857,111.23333333333333,1.3380952380952351,0,2,3,8429.51,64.89
2023-12-21,Centrifuge,Academic,11634.98,12762.18,61,4560.0,140,120,0,12,4,3,709733.78,278160.0,431573.78,60.81,-1127.2000000000007,Medium,2023,51,355,0,0,1,1,Winter,70.4,High,0,81.91025920000001,-0.02944055039598896,0,12112.558571428572,12023.445333333333,-3.23,102.42857142857143,108.76666666666667,-6.338095238095235,0,0,3,7074.98,60.81
2023-12-22,Centrifuge,Biotech,10578.92,9612.67,123,4560.0,2,75,0,12,4,4,1301207.16,560880.0,740327.1599999999,56.9,966.25,Low,2023,51,356,0,0,1,1,Winter,1.0,Low,0,1.057892,-0.11753429979210407,0,11715.478571428572,11928.940333333332,-11.32,104.14285714285714,108.36666666666666,-4.223809523809521,0,1,3,6018.92,56.9
2023-12-22,Centrifuge,Biotech,10718.08,9997.06,133,4560.0,124,127,0,12,4,4,1425504.64,606480.0,819024.6399999999,57.46,721.0200000000004,Low,2023,51,356,0,0,1,1,Winter,62.3,High,0,66.7736384,-0.10592593836759849,0,11626.194285714286,11929.586333333335,-10.16,103.57142857142857,107.7,-4.128571428571433,0,1,3,6158.08,57.46
2023-12-23,Centrifuge,Biotech,10977.21,11362.09,129,4560.0,192,19,0,12,4,5,1416060.09,588240.0,827820.0899999999,58.46,-384.880000000001,Low,2023,51,357,0,0,1,1,Winter,96.5,Very_High,1,105.9300765,-0.08430999487857774,0,11470.042857142855,11907.732666666669,-7.81,110.71428571428571,109.2,1.5142857142857054,0,1,3,6417.21,58.46
2023-12-23,Centrifuge,Pharma,12217.85,13355.98,167,4560.0,26,22,0,12,4,5,2040380.95,761520.0,1278860.95,62.68,-1138.1299999999992,Medium,2023,51,357,0,0,1,1,Winter,13.1,Low,0,16.0053835,0.019180932957716047,0,11708.630000000001,11874.020666666667,2.9,118.14285714285714,110.86666666666666,7.276190476190479,0,3,3,7657.85,62.68
2023-12-24,Centrifuge,Academic,12515.62,13458.84,69,4560.0,91,78,0,12,4,6,863577.78,314640.0,548937.78,63.57,-943.2199999999993,Medium,2023,51,358,0,0,1,1,Winter,45.7,Medium,0,57.19638340000001,0.044020123683319944,0,11661.738571428572,11865.619333333334,5.48,109.28571428571429,109.23333333333333,0.052380952380957524,0,0,3,7955.62,63.57
2023-12-25,Centrifuge,Academic,11519.26,11280.06,77,4560.0,59,92,0,12,4,0,886983.02,351120.0,535863.02,60.41,239.20000000000073,Medium,2023,52,359,0,0,1,1,Winter,29.6,Medium,0,34.09700960000001,-0.039093608631428606,0,11451.702857142856,11862.117,-2.89,108.42857142857143,108.96666666666667,-0.538095238095238,0,0,3,6959.26,60.41
2023-12-25,Centrifuge,Pharma,12021.62,12126.69,148,4560.0,153,43,0,12,4,0,1779199.76,674880.0,1104319.76,62.07,-105.06999999999971,Medium,2023,52,359,0,0,1,1,Winter,76.9,Very_High,1,92.44625780000001,0.0028119421390129075,1,11506.937142857143,11847.661666666665,1.47,120.85714285714286,111.86666666666666,8.990476190476201,0,3,3,7461.62,62.07
2023-12-25,Centrifuge,Biotech,12986.96,12910.1,103,4560.0,28,134,1,12,4,0,1337656.88,469680.0,867976.8799999999,64.89,76.85999999999876,High,2023,52,359,0,0,1,1,Winter,14.1,Low,0,18.311613599999998,0.08333806758836773,0,11850.942857142858,11895.493666666667,9.18,118.0,109.16666666666667,8.833333333333329,0,1,3,8426.96,64.89
2023-12-25,Centrifuge,Biotech,12873.48,12888.5,98,4560.0,53,62,1,12,4,0,1261601.04,446880.0,814721.04,64.58,-15.020000000000437,High,2023,52,359,0,0,1,1,Winter,26.6,Medium,0,34.243456800000004,0.07387186426519375,0,12158.857142857143,11915.951333333333,8.04,113.0,110.3,2.700000000000003,0,1,3,8313.48,64.58
2023-12-25,Centrifuge,Academic,10427.73,9496.91,89,4560.0,57,137,0,12,4,0,928067.97,405840.0,522227.97,56.27,930.8199999999997,Low,2023,52,359,0,0,1,1,Winter,28.6,Medium,0,29.823307800000002,-0.1301461721963223,0,12080.36,11880.420333333333,-12.23,107.28571428571429,110.4,-3.114285714285714,0,0,3,5867.73,56.27
2023-12-25,Centrifuge,Biotech,12631.02,13455.7,111,4560.0,186,142,0,12,4,0,1402043.22,506160.0,895883.22,63.9,-824.6800000000003,High,2023,52,359,0,0,1,1,Winter,93.5,Very_High,1,118.10003700000001,0.05364648835986451,1,12139.384285714286,11872.833666666667,6.39,99.28571428571429,112.1,-12.814285714285703,0,1,3,8071.02,63.9
2023-12-25,Centrifuge,Biotech,12079.85,12029.9,135,4560.0,162,160,0,12,4,0,1630779.75,615600.0,1015179.75,62.25,49.95000000000073,Medium,2023,52,359,0,0,1,1,Winter,81.4,Very_High,1,98.32997900000001,0.007669335684205176,1,12077.13142857143,11877.196999999998,1.71,108.71428571428571,113.96666666666667,-5.25238095238096,0,1,3,7519.85,62.25
2023-12-26,Centrifuge,Biotech,11019.4,11564.48,111,4560.0,65,67,0,12,4,1,1223153.4,506160.0,716993.3999999999,58.62,-545.0799999999999,Low,2023,52,360,0,0,1,1,Winter,32.7,Medium,0,36.033438000000004,-0.08079061597300216,0,12005.722857142857,11802.884,-6.64,113.57142857142857,114.66666666666667,-1.095238095238102,0,1,3,6459.4,58.62
2023-12-26,Centrifuge,Pharma,10580.63,10793.82,169,4560.0,60,57,0,12,4,1,1788126.47,770640.0,1017486.47,56.9,-213.1900000000005,Low,2023,52,360,0,0,1,1,Winter,30.2,Medium,0,31.953502599999997,-0.11739165608675847,0,11799.867142857143,11733.975,-9.83,116.57142857142857,117.7,-1.1285714285714334,0,3,3,6020.63,56.9
2023-12-26,Centrifuge,Government,13652.19,14064.57,100,4560.0,199,163,0,12,4,1,1365219.0,456000.0,909219.0,66.6,-412.3799999999992,High,2023,52,360,0,0,1,1,Winter,100.0,Very_High,1,136.52190000000002,0.13882980566269856,1,11894.899999999998,11813.712,15.56,116.14285714285714,115.23333333333333,0.9095238095238045,0,2,3,9092.19,66.6
2023-12-27,Centrifuge,Government,10772.79,11564.98,111,4560.0,136,94,1,12,4,2,1195779.6900000002,506160.0,689619.6900000002,57.67,-792.1899999999987,Low,2023,52,361,0,0,1,1,Winter,68.3,High,0,73.5781557,-0.10136217397025218,0,11594.801428571429,11792.79,-8.65,118.0,114.73333333333333,3.2666666666666657,0,2,3,6212.79,57.67
2023-12-27,Centrifuge,Academic,12060.62,11346.84,64,4560.0,93,58,1,12,4,2,771879.68,291840.0,480039.68000000005,62.19,713.7800000000007,Medium,2023,52,361,0,0,1,1,Winter,46.7,Medium,0,56.32309540000001,0.006065219629352936,0,11828.07142857143,11750.876666666667,2.64,114.42857142857143,114.53333333333333,-0.10476190476190084,0,0,3,7500.62,62.19
2023-12-27,Centrifuge,Academic,11095.9,12203.0,67,4560.0,154,0,0,12,4,2,743425.2999999999,305520.0,437905.29999999993,58.9,-1107.1000000000004,Low,2023,52,361,0,0,1,1,Winter,77.4,Very_High,1,85.882266,-0.07440918704964287,0,11608.768571428573,11715.046333333334,-5.29,108.14285714285714,113.6,-5.4571428571428555,0,0,3,6535.9,58.9
2023-12-29,Centrifuge,Academic,13514.49,13095.59,52,4560.0,196,169,0,12,4,4,702753.48,237120.0,465633.48,66.26,418.89999999999964,High,2023,52,363,0,0,1,1,Winter,98.5,Very_High,1,133.1177265,0.12734323360065178,1,11813.717142857142,11739.717,15.12,96.28571428571429,110.0,-13.714285714285708,0,0,3,8954.49,66.26
2023-12-30,Centrifuge,Biotech,11477.99,10489.56,125,4560.0,129,4,0,12,4,5,1434748.75,570000.0,864748.75,60.27,988.4300000000003,Medium,2023,52,364,0,0,1,1,Winter,64.8,High,0,74.3773752,-0.04253624355518077,0,11879.23,11774.214666666667,-2.52,98.28571428571429,109.03333333333333,-10.74761904761904,0,1,3,6917.99,60.27
2023-12-30,Centrifuge,Academic,10203.45,9399.37,85,4560.0,56,147,0,12,4,5,867293.2500000001,387600.0,479693.2500000001,55.31,804.0799999999999,Low,2023,52,364,0,0,1,1,Winter,28.1,Medium,0,28.671694500000005,-0.1488550202869238,0,11825.347142857145,11733.128333333332,-13.04,86.28571428571429,107.33333333333333,-21.047619047619037,0,0,3,5643.45,55.31
2023-12-31,Centrifuge,Academic,11408.94,11671.5,85,4560.0,55,115,0,12,4,6,969759.9,387600.0,582159.9,60.03,-262.5599999999995,Medium,2023,52,365,0,0,1,1,Winter,27.6,Medium,0,31.488674400000004,-0.0482962130605135,0,11504.882857142858,11749.363333333335,-2.9,84.14285714285714,106.66666666666667,-22.523809523809533,0,0,3,6848.94,60.03
2023-12-31,Centrifuge,Biotech,10827.16,11829.52,113,4560.0,133,118,1,12,4,6,1223469.08,515280.0,708189.0800000001,57.88,-1002.3600000000006,Low,2023,52,365,0,0,1,1,Winter,66.8,High,0,72.32542879999998,-0.09682677147923208,0,11512.65,11764.969,-7.97,84.42857142857143,106.03333333333333,-21.6047619047619,0,1,3,6267.16,57.88
2023-12-31,Centrifuge,Pharma,13034.42,13953.97,153,4560.0,104,56,0,12,4,6,1994266.26,697680.0,1296586.26,65.02,-919.5499999999993,High,2023,52,365,0,0,1,1,Winter,52.3,High,0,68.1700166,0.08729705604199699,0,11651.764285714287,11754.167,10.89,97.14285714285714,107.43333333333334,-10.290476190476198,0,3,3,8474.42,65.02
2023-12-31,Centrifuge,Government,11925.71,10993.83,82,4560.0,71,59,0,12,4,6,977908.22,373920.0,603988.22,61.76,931.8799999999992,Medium,2023,52,365,0,0,1,1,Winter,35.7,Medium,0,42.5747847,-0.005188617966077288,0,11770.30857142857,11773.588333333331,1.29,99.28571428571429,105.6,-6.3142857142857025,0,2,3,7365.71,61.76
2023-12-31,Centrifuge,Biotech,11396.85,12134.68,148,4560.0,143,51,0,12,4,6,1686733.8,674880.0,1011853.8,59.99,-737.8299999999999,Low,2023,52,365,0,0,1,1,Winter,71.9,High,0,81.94335150000002,-0.04930472908251892,0,11467.788571428571,11751.141000000001,-3.01,113.0,107.9,5.099999999999994,0,1,3,6836.85,59.99
2021-01-02,Microscope,Pharma,13946.92,13183.57,185,5700.0,39,57,0,1,1,5,2580180.2,1054500.0,1525680.2000000002,59.13,763.3500000000004,Low,2021,53,2,0,0,0,0,Winter,19.6,Low,0,27.335963200000002,-0.06868831900833146,0,13946.92,13946.92,0.0,185.0,185.0,0.0,1,3,3,8246.92,59.13
2021-01-02,Microscope,Academic,12830.37,13573.96,67,5700.0,163,74,0,1,1,5,859634.79,381900.0,477734.79,55.57,-743.5899999999983,Low,2021,53,2,0,0,0,0,Winter,81.9,Very_High,1,105.08073030000003,-0.1432464334458737,0,13388.645,13388.645,-4.17,126.0,126.0,0.0,1,0,3,7130.37,55.57
2021-01-03,Microscope,Academic,17070.08,16921.53,66,5700.0,103,73,0,1,1,6,1126625.28,376200.0,750425.28,66.61,148.5500000000029,High,2021,53,3,0,0,0,0,Winter,51.8,High,0,88.42301440000001,0.1398620555264003,0,14615.79,14615.79,16.79,106.0,106.0,0.0,1,0,3,11370.08,66.61
2021-01-03,Microscope,Government,12762.93,12574.2,91,5700.0,89,93,0,1,1,6,1161426.63,518700.0,642726.6300000001,55.34,188.72999999999956,Low,2021,53,3,0,0,0,0,Winter,44.7,Medium,0,57.0502971,-0.14774976893256744,0,14152.575,14152.575,-9.82,102.25,102.25,0.0,1,2,3,7062.93,55.34
2021-01-04,Microscope,Biotech,13041.84,12433.91,124,5700.0,196,70,0,1,1,0,1617188.16,706800.0,910388.16,56.29,607.9300000000003,Low,2021,1,4,0,0,0,0,Winter,98.5,Very_High,1,128.462124,-0.12912543173515137,0,13930.428,13930.428,-6.38,106.6,106.6,0.0,1,1,3,7341.84,56.29
2021-01-04,Microscope,Biotech,15619.16,16569.76,125,5700.0,30,30,0,1,1,0,1952395.0,712500.0,1239895.0,63.51,-950.5999999999985,Medium,2021,1,4,0,0,0,0,Winter,15.1,Low,0,23.584931599999997,0.04297623814274616,0,14211.883333333333,14211.883333333333,9.9,109.66666666666667,109.66666666666667,0.0,1,1,3,9919.16,63.51
2021-01-04,Microscope,Biotech,13103.29,12796.72,123,5700.0,193,103,0,1,1,0,1611704.6700000002,701100.0,910604.6700000002,56.5,306.5700000000015,Low,2021,1,4,0,0,0,0,Winter,97.0,Very_High,1,127.10191300000001,-0.12502208111745666,0,14053.512857142856,14053.512857142856,-6.76,111.57142857142857,111.57142857142857,0.0,1,1,3,7403.29,56.5
2021-01-04,Microscope,Government,12875.84,12030.03,101,5700.0,43,6,0,1,1,0,1300459.84,575700.0,724759.8400000001,55.73,845.8099999999995,Low,2021,1,4,0,0,0,0,Winter,21.6,Low,0,27.811814400000003,-0.1402101543150914,0,13900.50142857143,13906.303750000001,-7.41,99.57142857142857,110.25,-10.67857142857143,1,2,3,7175.84,55.73
2021-01-06,Microscope,Academic,16097.96,16053.42,62,5700.0,80,154,0,1,1,2,998073.52,353400.0,644673.5199999999,64.59,44.539999999999054,High,2021,1,6,0,0,0,0,Winter,40.2,Medium,0,64.71379920000001,0.07494831748777792,0,14367.300000000001,14149.82111111111,13.77,98.85714285714286,104.88888888888889,-6.0317460317460245,1,0,3,10397.96,64.59
2021-01-06,Microscope,Biotech,16377.41,16744.04,128,5700.0,19,6,1,1,1,2,2096308.48,729600.0,1366708.48,65.2,-366.630000000001,High,2021,1,6,0,0,0,0,Winter,9.5,Low,0,15.5585395,0.09360871342129747,0,14268.347142857141,14372.579999999998,13.95,107.71428571428571,107.2,0.5142857142857054,1,1,3,10677.41,65.2
2021-01-06,Microscope,Government,13891.36,13497.7,91,5700.0,1,19,0,1,1,2,1264113.76,518700.0,745413.76,58.97,393.65999999999985,Low,2021,1,6,0,0,0,0,Winter,0.5,Low,0,0.6945680000000001,-0.0723983623007499,0,14429.551428571429,14328.832727272727,-3.05,107.71428571428571,105.72727272727273,1.9870129870129745,1,2,3,8191.36,58.97
2021-01-06,Microscope,Pharma,13519.08,13000.94,160,5700.0,48,7,0,1,1,2,2163052.8,912000.0,1251052.7999999998,57.84,518.1399999999994,Low,2021,1,6,0,0,0,0,Winter,24.1,Low,0,32.5809828,-0.09725752207219614,0,14497.728571428572,14261.353333333333,-5.2,112.85714285714286,110.25,2.607142857142861,1,3,3,7819.08,57.84
2021-01-07,Microscope,Biotech,15723.69,15890.37,121,5700.0,21,153,0,1,1,3,1902566.49,689700.0,1212866.49,63.75,-166.6800000000003,High,2021,1,7,0,0,0,0,Winter,10.6,Low,0,16.6671114,0.04995627459624699,0,14512.66142857143,14373.840769230768,9.39,112.28571428571429,111.07692307692308,1.2087912087912116,1,1,3,10023.69,63.75
2021-01-07,Microscope,Biotech,13023.52,14060.92,120,5700.0,120,123,0,1,1,3,1562822.4,684000.0,878822.4000000001,56.23,-1037.3999999999996,Low,2021,1,7,0,0,0,0,Winter,60.3,High,0,78.53182559999999,-0.13034875774517848,0,14501.265714285712,14277.389285714287,-8.78,111.85714285714286,111.71428571428571,0.142857142857153,1,1,3,7323.52,56.23
2021-01-08,Microscope,Government,12799.71,11672.6,131,5700.0,143,151,0,1,1,4,1676762.0099999998,746700.0,930062.0099999998,55.47,1127.1099999999988,Low,2021,1,8,0,0,0,0,Winter,71.9,High,0,92.02991490000001,-0.1452937683513013,0,14490.39,14178.877333333334,-9.73,116.14285714285714,113.0,3.142857142857139,1,2,3,7099.71,55.47
2021-01-08,Microscope,Biotech,16830.07,18374.4,90,5700.0,144,138,0,1,1,4,1514706.3,513000.0,1001706.3,66.13,-1544.3300000000017,High,2021,1,8,0,0,0,0,Winter,72.4,High,0,121.84970680000002,0.12383528283717485,0,14594.977142857142,14344.576875,17.33,120.14285714285714,111.5625,8.580357142857139,1,1,3,11130.07,66.13
2021-01-08,Microscope,Government,16925.58,16932.72,93,5700.0,122,124,1,1,1,4,1574078.9400000002,530100.0,1043978.9400000002,66.32,-7.139999999999418,High,2021,1,8,0,0,0,0,Winter,61.3,High,0,103.75380540000002,0.1302130048468742,0,14673.287142857143,14496.400588235294,16.76,115.14285714285714,110.47058823529412,4.672268907563023,1,2,3,11225.58,66.32
2021-01-09,Microscope,Government,13129.23,13935.42,129,5700.0,163,124,0,1,1,5,1693670.67,735300.0,958370.67,56.59,-806.1900000000005,Low,2021,1,9,0,0,0,0,Winter,81.9,Very_High,1,107.5283937,-0.12328992627574806,0,14564.41142857143,14420.446666666667,-8.95,120.57142857142857,111.5,9.07142857142857,1,2,3,7429.23,56.59
2021-01-10,Microscope,Biotech,14099.07,13630.3,110,5700.0,118,162,0,1,1,6,1550897.7,627000.0,923897.7,59.57,468.77000000000044,Low,2021,1,10,0,0,0,0,Winter,59.3,High,0,83.6074851,-0.05852843623400695,0,14647.267142857143,14403.532105263157,-2.11,113.42857142857143,111.42105263157895,2.0075187969924855,1,1,3,8399.07,59.57
2021-01-11,Microscope,Academic,17045.39,16631.37,52,5700.0,40,159,1,1,1,0,886360.28,296400.0,589960.28,66.56,414.02000000000044,High,2021,2,11,0,0,0,0,Winter,20.1,Low,0,34.2612339,0.13821336998122713,0,14836.081428571428,14535.625,17.27,103.57142857142857,108.45,-4.878571428571433,1,0,3,11345.39,66.56
2021-01-12,Microscope,Pharma,12831.09,13609.34,163,5700.0,188,135,0,1,1,1,2091467.67,929100.0,1162367.67,55.58,-778.25,Low,2021,2,12,0,0,0,0,Winter,94.5,Very_High,1,121.2538005,-0.1431983551310692,0,14808.591428571426,14454.456666666669,-11.23,109.71428571428571,111.04761904761905,-1.3333333333333428,1,3,3,7131.09,55.58
2021-01-13,Microscope,Pharma,13958.96,12935.56,135,5700.0,70,106,0,1,1,2,1884459.6,769500.0,1114959.6,59.17,1023.3999999999996,Low,2021,2,13,0,0,0,0,Winter,35.2,Medium,0,49.135539200000004,-0.06788434274409973,0,14974.198571428571,14431.93409090909,-3.28,110.28571428571429,112.13636363636364,-1.8506493506493484,1,3,3,8258.96,59.17
2021-01-14,Microscope,Biotech,15472.88,14070.7,136,5700.0,103,4,0,1,1,3,2104311.68,775200.0,1329111.6799999997,63.16,1402.1799999999985,Medium,2021,2,14,0,0,0,0,Winter,51.8,High,0,80.14951839999999,0.0332083271849532,0,14780.314285714287,14477.192608695652,6.88,116.85714285714286,113.17391304347827,3.683229813664596,1,1,3,9772.88,63.16
2021-01-14,Microscope,Government,15598.82,16876.62,110,5700.0,48,163,0,1,1,3,1715870.2,627000.0,1088870.2,63.46,-1277.7999999999993,Medium,2021,2,14,0,0,0,0,Winter,24.1,Low,0,37.5931562,0.04161802574951736,0,14590.777142857141,14523.927083333334,7.4,119.28571428571429,113.04166666666667,6.24404761904762,1,2,3,9898.82,63.46
